Individual	Parent1	Parent2	Pedigree
Asgrow_A2872	Asgrow_A2943	Asgrow_A3501	( Asgrow_A2872 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Asgrow_A3501 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) ) )
Asgrow_A2943	Asgrow_A1564	Asgrow_A3127	( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_A3001	Beeson	Calland	( Asgrow_A3001 ( Beeson , Calland ) )
Asgrow_A3127	Williams	Essex	( Asgrow_A3127 ( Williams , Essex ) )
Asgrow_A3205	Northrup_King_S1474	Asgrow_A3127	( Asgrow_A3205 ( Northrup_King_S1474 , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_A3242	Fayette	Asgrow_A2943	( Asgrow_A3242 ( Fayette , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) )
Asgrow_A3300	Beeson	Calland	( Asgrow_A3300 ( Beeson , Calland ) )
Asgrow_A3427	Asgrow_X3836	Asgrow_A3127	( Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_A3501	Williams_82	Asgrow_A3127	( Asgrow_A3501 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_A3585	L66L-140	Cutler	( Asgrow_A3585 ( L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) , Cutler ) )
Asgrow_A3659	Williams	Essex	( Asgrow_A3659 ( Williams , Essex ) )
Asgrow_A3733	Elf	Asgrow_A3127	( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_A3860	Williams	Essex	( Asgrow_A3860 ( Williams , Essex ) )
Asgrow_A3935	M0474C	Asgrow_A3127	( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_A3966	Williams	Essex	( Asgrow_A3966 ( Williams , Essex ) )
Asgrow_A4268	Williams	Essex	( Asgrow_A4268 ( Williams , Essex ) )
Asgrow_A4393	Asgrow_XP4136	Elf	( Asgrow_A4393 ( Asgrow_XP4136 ( Williams , Essex ) , Elf ) )
Asgrow_A5308	Williams	Essex	( Asgrow_A5308 ( Williams , Essex ) )
Asgrow_A5312	Williams	Essex	( Asgrow_A5312 ( Williams , Essex ) )
Asgrow_A5402	Hutcheson	Asgrow_A3735	( Asgrow_A5402 ( Hutcheson , Asgrow_A3735 ) )
Asgrow_A5409	GA7520	Essex	( Asgrow_A5409 ( GA7520 , Essex ) )
Asgrow_A5424	Williams	Essex	( Asgrow_A5424 ( Williams , Essex ) )
Asgrow_A5427	Asgrow_A2843	Asgrow_A3431	( Asgrow_A5427 ( Asgrow_A2843 , Asgrow_A3431 ) )
Asgrow_A5634RG	Hutcheson	40-3-2	( Asgrow_A5634RG ( Hutcheson , 40-3-2 ) )
Asgrow_A5780	Forrest	Asgrow_A3127	( Asgrow_A5780 ( Forrest , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_A5885	Asgrow_X5512	Asgrow_X5803	( Asgrow_A5885 ( Asgrow_X5512 , Asgrow_X5803 ) )
Asgrow_A6297	Young	Asgrow_A5474	( Asgrow_A6297 ( Young , Asgrow_A5474 ) )
Asgrow_A6381	N72-3038	Essex	( Asgrow_A6381 ( N72-3038 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) , Essex ) )
Asgrow_A6785	Young	D74-7741	( Asgrow_A6785 ( Young , D74-7741 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) ) )
Asgrow_A6961	84V741-04	Braxton	( Asgrow_A6961 ( 84V741-04 , Braxton ) )
Asgrow_A7258	R74-1625	Coker_77-188	( Asgrow_A7258 ( R74-1625 ( York , Davis ) , Coker_77-188 ) )
Asgrow_A7372	N63-1206	Bragg	( Asgrow_A7372 ( N63-1206 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) , Bragg ) )
Asgrow_A7852	Coker_237	Hood_75	( Asgrow_A7852 ( Coker_237 ( Hutton , N63-858 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Hood_75 ) )
Asgrow_A9243	Asgrow_A1564	Asgrow_A3127	( Asgrow_A9243 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) )
Asgrow_XP4136	Williams	Essex	( Asgrow_XP4136 ( Williams , Essex ) )
Avoyelles	Otootan	-	( Avoyelles ( Otootan ( PI_548479 , - ) , - ) )
AxN-1-55	Asgrow_A2506	Syngenta_S19-90	( AxN-1-55 ( Asgrow_A2506 , Syngenta_S19-90 ) )
